,id,caption,cluster
1275,52622182534,a man sitting at a table with a sandwich and a beer,12
1276,52622390073,a man reading a book in a cafe,12
1277,52624199525,the book we're all mad here,12
1278,52623248097,a plate of cake and coffee,12
1279,52622390173,a man sitting at a table with a book,12
1280,52621912536,a man sitting in a chair with a book,12
1281,52621912631,a man sitting at a table with a book,12
1282,52623765301,the book shelf with the words we are all mad here,12
1283,52622358395,a glass of beer and a slice of cake,12
1284,52622358250,a coffee shop with a dessert and a cake,12
1285,52622358205,a coffee shop with a dessert and a cake,12
1286,52621412342,a coffee shop with a dessert and a cake,12
1287,52622401753,a man sitting at a table with a sandwich and a beer,12
1288,52622182469,a table with a sandwich and a beer,12
1289,52621912721,a man sitting at a table with a book,12
1290,52621411722,a man sitting at a table with a sandwich and a bottle of beer,12
1291,52622400458,a table with a book on it,12
1292,52622401408,a man sitting at a table with a sandwich and a beer,12
1293,52622400578,a table with a book on it,12
1294,52622357390,a table with food and drinks,12
1295,52622356710,a table with a book on it,12
1296,52621923166,a sandwich on a table,12
1297,52621923586,a man sitting at a table with food and drink,12
1298,52622357085,a man sitting at a table with food and drinks,12
1299,52622356995,a man sitting at a table with food and drinks,12
1300,52622181879,a sandwich on a table,12
1301,52622400838,a sandwich on a table,12
1302,52623765586,a coffee shop with a cake and a glass of milk,12
1303,52623248027,a plate of cake and coffee,12
1304,52622170839,a man reading a book in front of a wall with a bookcase,12
1305,52642069334,the leaning tower of pisa,12
1306,52545246943,a narrow alley in Pisa,12
1307,52621912171,a man reading a book in a library,12
1308,52622346445,a man sitting in front of a book shelf with a smiley face on it,12
1309,52622345760,a man reading a book in front of a wall with a we're all here sign,12
1310,52622346595,beer bottles and glasses on a shelf,12
1311,52622390718,three bottles of beer on a shelf,12
1312,52585562088,the city of Pisa,3
1313,52462389400,the statue of mario zanetti in the city of Pisa,3
1314,51854558116,"the city of Pisa, ",3
1315,51852314056,a couple walking down an alley,3
1316,51840826389,"the city of Pisa, ",3
1317,52825038793,"the river piave in Pisa, ",3
1318,51806937710,the sunset over the river in Pisa,3
1319,52538521685,the window of the old building,3
1320,52881179269,the city of Pisa,3
1321,52371048712,"the river piave in Pisa, ",3
1322,51838303014,the bell in the bell tower of the cathedral of pisa,3
1323,51791194727,a newspaper stand in front of a building,3
1324,52922930765,"the city of Pisa, ",3
1325,51838684035,two bells in a tower,3
1326,52881018671,the street in front of the buildings,3
1327,53022330541,the church of santa maria in Pisa,3
1328,52462182744,happy halloween in Pisa,3
1329,52462448503,a sculpture on display in front of a building,3
1330,52185873818,the night view of the piazza del campo,3
1331,52402604296,"the river piave in Pisa, ",3
1332,51960856360,a river in black and white,3
1333,51922486545,a courtyard in a city,3
1334,52554608460,"the city of Pisa, ",3
1335,52645305280,a narrow street in the city of Pisa,3
1336,52902017436,the inside of a building,3
1337,51537725472,a group of people walking down a street,3
1338,52461397222,a sculpture in front of a building,3
1339,52402866954,a man wearing a mask,3
1340,53022507964,a statue of a man holding a ball,3
1341,51250463980,a building in Pisa,3
1342,52402866179,a statue of a man standing in front of a building,3
1343,52883554690,a building in the city,3
1344,52403082333,a man running on a bridge,3
1345,52649719936,"the ponte Vecchio in Pisa, ",3
1346,52908569745,a statue of a man holding a baseball bat,3
1347,51792880350,a bike rack in a city,3
1348,52622357945,a bridge over a river in Pisa,3
1349,51806326243,"a bridge in Pisa, ",3
1350,51805252372,people walking on a bridge in the city,3
1351,52649720081,a restaurant at night,3
1352,52461397342,a sculpture on display in front of a building,3
1353,52584572407,"the facade of the cathedral of siena, Pisa",3
1354,52424128438,the best places to eat in Pisa,3
1355,53022503039,the narrow streets of Pisa,3
1356,52258618675,a building with a statue on it,3
1357,52257161172,the interior of the church of Pisa in Pisa,3
1358,53022825768,a building with a statue on it,3
1359,53022334481,a narrow alley in the old town of Pisa,3
1360,53021755622,"the streets of Pisa, ",3
1361,53022821968,the cathedral of pisa,3
1362,52427765733,a building with many windows,3
1363,51214793268,"the river ponte Vecchio in Pisa, ",3
1364,53021753882,the statue of mario lazzarini in the square of the city of Pisa,3
1365,53022331746,the bridge over the river in Pisa,3
1366,53022500889,"the city of Pisa, ",3
1367,53022819288,"the river ponte Vecchio in Pisa, ",3
1368,52622400328,the statue of thomas alexander in the city of Pisa,3
1369,52258413249,the market in Pisa,3
1370,51215339724,"the city of Pisa, ",3
1371,51214794213,"the river ponte Vecchio in Pisa, ",3
1372,52622181424,the statue of person in the city of Pisa,3
1373,52585471010,the christmas market in Pisa in Pisa in,3
1374,52585477775,"the city of Pisa, ",3
1375,52585045671,"the river ponte vedovo in Pisa, ",3
1376,52722704394,"the city of Pisa, ",3
1377,52585482680,"the city of Pisa, ",3
1378,52585567878,"the river ponte Vecchio in Pisa, ",3
1379,52585318739,the christmas tree in the city square,3
1380,52877705325,the night view of the river in Pisa,3
1381,53022826623,the plaque on the wall,3
1382,52583764865,a man using a machine to clean the street,3
1383,52583764640,"the river ponte Vecchio in Pisa, ",3
1384,52683899612,the river ponte Vecchio in Pisa,3
1385,51293645876,the bridge of siena,3
1386,52252942448,a bus on the street in Pisa,3
1387,53022728245,a display case with bottles of wine,3
1388,52258621985,a restaurant in the city of Pisa,3
1389,53022722905,the entrance of the church of santa maria in Pisa,3
1390,53022721185,"the piazza della signoria in Pisa, ",3
1391,52427703680,a statue of a man with a cane,3
1392,51866210689,"the city of Pisa, ",3
1393,52430033565,a river in Pisa,3
1394,52435094971,"the city of Pisa, ",3
1395,52461397147,the church of siena,3
1396,52323183857,a street art in Pisa,3
1397,51894961622,the sunset over the river in Pisa,3
1398,52427534054,"the facade of the church of st mary of the angels in Pisa, ",3
1399,52427766163,"the city of Pisa, ",3
1400,51641455068,the city of Pisa,3
1401,52581439404,a yellow tree in the city,6
1402,52776891540,"the city of Pisa, ",6
1403,52439818800,a young woman sitting at a table,6
1404,52180283379,a small truck parked on the side of the road,6
1405,52435370529,the villa in the countryside,6
1406,53024382113,the streets of florence,6
1407,52622176859,a clock and some cards,6
1408,52319141110,a sandwich,6
1409,51858950664,"the city of Pisa, ",6
1410,52621405582,a book market in Pisa,6
1411,52622176589,a book market in Pisa,6
1412,52055137337,a street in Pisa,6
1413,52621917841,a bunch of motorcycle stickers,6
1414,52621405842,"a clock, a book and a clock face",6
1415,52622177129,various items on a table,6
1416,52622177049,"a clock, a book and a book cover",6
1417,51792517029,a woman's face on a concrete block,6
1418,52585042986,"the city of Pisa, ",6
1419,52584568937,"the city of Pisa in , ",6
1420,51645252405,a house in the city,6
1421,52461404147,a sculpture in the middle of a city,6
1422,51791197087,"the old town of Pisa, ",6
1423,52622396278,a table with various items,6
1424,52622352115,various items on a table,6
1425,52621406247,various items on a table,6
1426,52621406187,various items on a table,6
1427,52621918256,a clock and some cards,6
1428,52621405627,a bunch of cards on a table,6
1429,52392641330,the piazza delle stelle in Pisa,3
1430,52392210851,the square of the city of Pisa,3
1431,52461401797,the church of Pisa in ,3
1432,51145096396,the palace of the sicilian king person,3
1433,52436203737,a building with a clock on it,3
1434,52461918391,the facade of the church of the spanish mission in Pisa,3
1435,51302741834,the piazza del campo in Pisa,3
1436,51303042890,"the old town of Pisa, ",3
1437,52461403762,a building with many windows and statues,3
1438,52462373720,the church of st peter in the vatican,3
1439,52462187339,the church of st peter in the city of Pisa,3
1440,52462187259,the church of the holy cross in Pisa,3
1441,52462373405,a coat of arms on a building,3
1442,52462187799,a statue of a man in front of a building,3
1443,52461917701,the facade of the palace of the sicilian king in Pisa,3
1444,52461402872,"the facade of the palazzo della signoria in Pisa, ",3
1445,52462374200,a bust on the side of a building,3
1446,52462186599,"the facade of the palazzo della signoria in Pisa, ",3
1447,52461918826,a building with a bust on the side,3
1448,52462186484,the building of the museum of art and culture in Pisa,3
1449,52461917406,"the facade of the palazzo della signoria in Pisa, ",3
1450,51293822128,the palace of the city of Pisa,3
1451,52462186289,a sculpture in a square,3
1452,52462186224,a sculpture in front of a building,3
1453,52461917136,the church of Pisa in ,3
1454,52462453178,"the piazza del campo in Pisa, ",3
1455,52462372410,"the piazza del campo in Pisa, ",3
1456,52462372330,the building of the city hall of pisa,3
1457,52462185809,the church of st lucia in Pisa,3
1458,52461916681,the church of st peter in the vatican,3
1459,52462187599,the facade of the palace of sant'andrea in Pisa,3
1460,52235727364,a statue of a man in front of a building,3
1461,52660033892,the palace of the person in Pisa,3
1462,51491530584,a horse drawn carriage,3
1463,51212918154,the bell tower of the church of santa maria in Pisa,3
1464,52323638566,the palace of the sicilian government in Pisa,3
1465,52427767468,the interior of a church,3
1466,52808412743,the meeting of the international association of the history of science,3
1467,52817583043,the statue of a man in front of a building,3
1468,52881396185,the old town of Pisa,3
1469,52881396305,"the city of Pisa, ",3
1470,51838022514,the building of the city hall of pisa,3
1471,52461421882,the fountain in front of the palace of the city of pisa,3
1472,52462205729,a fountain in the city of Pisa,3
1473,52462205619,"the fountain of the city hall of Pisa, ",3
1474,52462205529,the fountain in front of the building,3
1475,52461936146,the fountain in front of the building,3
1476,52462205314,the statue of the king of spain in front of the palace of the king of spain,3
1477,52462391380,"the city of Pisa, ",3
1478,52660519996,the piazza del campo in Pisa,3
1479,52321697093,the statue of the pope in front of the palazzo della civiltÃ ,3
1480,52321714964,"the church of Pisa in , ",3
1481,52461420442,a man flying a kite in a square,3
1482,51220414333,a building,3
1483,52539853510,the italian flag in front of the building,3
1484,52539369801,a building with a large sign on it,3
1485,52094306728,the piazza del campo in Pisa,3
1486,52544385651,"the church of the saint of the holy spirit in Pisa, ",3
1487,52544866630,"the facade of the palazzo della signoria in Pisa, ",3
1488,52571725889,the moon over the city of Pisa,3
1489,52570985697,the moon over the church of Pisa in piazza san marco in p,3
1490,52622356265,a book market in Pisa,3
1491,52622181224,a book seller in front of a building,3
1492,52622181114,the fountain in front of the palace,3
1493,52285418516,"the church of Pisa in , ",3
1494,52621410197,the fountain in front of the building,3
1495,52622180849,the building of the town hall of pisa,3
1496,51545861199,a building with a lot of windows,3
1497,51741954931,the building of the town hall of pisa,3
1498,52461935231,a woman taking a picture of herself,3
1499,52462473258,a statue of a man in front of a building,3
1500,52462204209,the building of the palace of the sicilian government in Pisa,3
1501,51546058040,a building with a clock tower,3
1502,51323495897,the square in front of the cathedral in Pisa,3
1503,51838477976,the palace of the city of Pisa,3
1504,51857660467,the old town of Pisa,3
1505,51859277125,the church of santa maria in Pisa,3
1506,51858951569,the town hall of pisa,3
1507,52989333130,the city of Pisa,3
1508,52989193249,the city of Pisa,3
1509,52988454207,the building,3
1510,51176571841,"the facade of the palazzo della signoria, Pisa, ",3
1511,52989656144,the city of Pisa,3
1512,51799103380,"the piazza del campo in Pisa, ",3
1513,52462471328,the building of the city hall of pisa at night,3
1514,52258178041,the city of Pisa,3
1515,52258194728,"the city of Pisa, ",3
1516,51796107953,the palace of the city of Pisa,3
1517,51792142351,"the piazza del campo in Pisa, ",3
1518,51545378443,a building with a sign that says plaza de cavalerÃ­a,3
1519,52462471108,the city of Pisa,3
1520,52462390270,the church of santa maria in Pisa,3
1521,52462203689,the palace of the sicilian king in Pisa,3
1522,52461934211,"the building of the city hall of pisa, Pisa",3
1523,52461934076,the building in the evening,3
1524,52462391305,a sculpture in front of a building,3
1525,52704342532,"the river piave in Pisa, ",3
1526,52370185560,a baby's head on a pedestal,3
1527,52370006098,a sculpture of a baby in front of a church,3
1528,52395212558,a sculpture of a baby in front of a church,3
1529,52395930952,"the facade of the church of Pisa in , ",3
1530,52622347250,the church of santa maria in Pisa,3
1531,52370185930,the church of santa maria in Pisa,3
1532,52902405755,the church of santa maria in Pisa,3
1533,51137163806,the church of the baptistery of the baptistery of the baptistery of the,3
1534,52321369681,"the river ponte Vecchio in Pisa, ",3
1535,52369718975,"the river ponte Vecchio in Pisa, ",3
1536,52402895039,a woman and her dogs,3
1537,52403101153,a river in Pisa,3
1538,52905196721,"the river ponte Vecchio in Pisa, ",3
1539,52403031335,a building with a clock tower,3
1540,52321136135,the river ponte della valle in Pisa,3
1541,52969629177,the leaning tower of pisa,3
1542,52720119278,a church in the city of Pisa,3
1543,52725440386,the statue of the lion in the city of Pisa,3
1544,52799398111,the river at night in Pisa,3
1545,52267863172,the river piave in Pisa,3
1546,52267863187,the church of the person in Pisa,3
1547,52724916077,"the city of Pisa, ",3
1548,51224708082,a woman walking on a street,3
1549,52849544410,"the river piave in Pisa, ",3
1550,52814298440,the city of Pisa,3
1551,52694104051,"the city of Pisa, ",3
1552,52369612559,a cappuccino and a pastry,3
1553,52697948340,"the river piave in Pisa, ",3
1554,52997287621,"the sunset over the river in Pisa, italy",3
1555,52622347340,the church of santa maria in Pisa,3
1556,52621401272,the cathedral of san gennaro in Pisa,3
1557,52018154097,the bridge of vaporetto in Pisa,3
1558,52640272724,the church of santa maria in Pisa,3
1559,51959282362,a person walking in front of a building,3
1560,51942126000,the city at night with the river and buildings,3
1561,51588005329,the river piave at night,3
1562,52515855977,"the cathedral of siena, Pisa",3
1563,53023887871,the church of santa maria in Pisa,3
1564,53023887736,"the church of sant'anastasia in Pisa, ",3
1565,52622391198,the cathedral of san gennaro in Pisa,3
1566,51381548331,"the river ponte Vecchio in Pisa, ",3
1567,53023887426,a graffiti covered vending machine,3
1568,51920905427,a church with blue lights,3
1569,51922496715,the wall of the church of san marco in Pisa,3
1570,53024060874,a wall with a statue on it,3
1571,52210426830,the river piave in Pisa,3
1572,51921872916,people walking on a bridge,3
1573,52622391308,the church of santa maria in Pisa,3
1574,51866550155,"the river ponte Vecchio in Pisa, ",3
1575,51921967783,a graffiti on a bridge,3
1576,52520032892,the city of Pisa at night,3
1577,52538172343,"the cathedral of siena, Pisa",3
1578,52650199978,"the river vuoto in Pisa, ",3
1579,52539854020,"the cathedral of siena, Pisa",3
1580,51534956707,a church with statues on the roof,3
1581,52544700166,the facade of the cathedral of san marco,3
1582,52113501087,a narrow street in Pisa,3
1583,52101981729,the church of san giovanni in Pisa,3
1584,51859816478,"the river vuoto in Pisa, ",3
1585,51327253914,"the river nero in Pisa, ",3
1586,51860067064,the buildings along the river in Pisa,3
1587,52676650764,"the river ponte Vecchio in Pisa, ",3
1588,51805252827,"the bridge of bologna, Pisa",3
1589,52622391538,the river at night,3
1590,52621401652,the river at night,3
1591,52676798820,"the city of Pisa, ",3
1592,52675857362,"the river ponte Vecchio in Pisa, ",3
1593,52622171829,the cathedral of siena,3
1594,52622171934,the cathedral of siena,3
1595,52676651044,"the city of Pisa, ",3
1596,52621913441,the cathedral of siena at night,3
1597,51653113354,"the city of Pisa, ",3
1598,52615878895,"the river piave in Pisa, ",3
1599,52114527991,the gothic building in the city of Pisa,3
1600,52675857547,"the city of Pisa, ",3
1601,51917488964,a church on a cloudy day,3
1602,52621393377,a painting with many people on it,3
1603,52953972640,a street in the city of Pisa,3
1604,52621393287,a painting with many people on it,3
1605,51806566139,a street in the city of Pisa,3
1606,52622338605,a painting with many different colored people,3
1607,52621393127,a mural in Pisa,3
1608,51806934145,a woman standing in front of a large mural,3
1609,52544699011,the mural by keith haring,3
1610,52622163254,the keith haring mural in Pisa,3
1611,52622161909,a pastry and coffee,3
1612,51805250177,a colorful mural on a building,3
1613,52622382608,a mural on the side of a building,3
1614,52622163109,a mural on the side of a building,3
1615,52622381578,a pastry and coffee,3
1616,52610566916,the mural in the church of the saint of the city of pisa,3
1617,52621391757,a table with three plates of food,3
1618,52621391697,a table with two plates of food,3
1619,52621903486,a table with a sandwich and a cup of coffee,3
1620,51806934505,a woman and her dog looking at a large mural,3
1621,53023312147,the sign in front of the building,3
1622,52585306754,the statue of the general of the army in the city of Pisa,3
1623,51922483700,a restaurant with a bicycle in the background,3
1624,51912617473,a man in a cafe,3
1625,51736328082,the leaning tower of pisa,3
1626,52881018391,a mural in Pisa,3
1627,52881179064,ovs clothing store in Pisa,3
1628,51911555652,a graffiti on a wall,3
1629,51912519821,"the mural in the city of Pisa, ",3
1630,53022426414,the ceiling of the Pisa transit authority's Pisa transit authority's new,3
1631,51913136255,a painting with many people on it,3
1632,51913135565,a woman walking in front of a large mural,3
1633,51912614333,a street in a city,3
1634,51912833824,a street in the city of Pisa,3
1635,51912517081,graffiti on a wall,3
1636,52794211896,a man in sunglasses and a red shirt,3
1637,53022257131,the interior of the train station,3
1638,51909552644,a mural on the side of a building,3
1639,51895234141,a black and white drawing of people,3
1640,52061462189,a building,3
1641,53022645990,a box sitting on top of a desk,3
1642,51892816178,the door of the church of the sainte-claire,3
1643,53021678872,the university of milan,3
1644,53022648475,the building of the school,3
1645,53022263631,"the statue of the famous italian general, general aldo moro",3
1646,52369612394,the statue of the general of the army of the king of spain,3
1647,51912521591,a restaurant with people sitting at tables,3
1648,52585300354,"the christmas market in Pisa, Pisa,",3
1649,51746943770,the leaning tower of pisa,3
1650,51147185427,a pirate flag flying in the wind,3
1651,52585308844,"the city of Pisa, ",3
1652,52585480830,the market in the city of Pisa,3
1653,52585566148,the city of Pisa at dusk,3
1654,52585309829,the christmas market in the city of Pisa,3
1655,52585311259,the people watching the football match,3
1656,51921861336,a man sitting at a table in a restaurant,3
1657,52369770601,risotto in a white bowl,3
1658,51428657090,a street in Pisa,3
1659,52585317719,the christmas market in Pisa,3
1660,52585057526,the streets of florence,3
1661,53023312362,a mural on the side of a building,3
1662,51922498205,a woman with a dog on a wall,3
1663,51930281378,a carousel in the city square,3
1664,51939742838,a building with a large mural of people,3
1665,51940122533,a marble altar in a museum,3
1666,52832295224,two people walking down a street,3
1667,52829762376,the leaning tower of pisa,3
1668,51777509847,a bus,3
1669,51605656286,the leaning tower of pisa with hot air balloons,3
1670,52315806440,a mural on the side of a building,3
1671,52622383008,a painting with many people on it,3
1672,52622383283,two men in front of a mural,3
1673,52622383068,a painting with many people on it,3
1674,52462420108,a woman posing in front of a colorful wall,3
1675,52461885411,a mural on the side of a building,3
1676,52461885281,keith haring in his studio in Pisa,3
1677,52461885081,keith haring and his wife,3
1678,52462153454,"keith haring and his wife, karen, in front of the keith haring",3
1679,52622383118,a painting with many people on it,3
1680,52462152999,a woman in a floral dress and sunglasses,3
1681,52462152904,a woman in front of a mural,3
1682,52461368892,a woman standing in front of a colorful wall,3
1683,52462361885,a sculpture in a plaza,3
1684,52461884071,a woman posing in front of a colorful mural,3
1685,52462419688,Pisa graffiti wall,3
1686,52462419293,a man in front of a graffiti wall,3
1687,52461368082,keith haring's mural in the wall of the gallery,3
1688,52462151749,Pisa graffiti wall,3
1689,52461883031,keith haring's graffiti in the city of Pisa,3
1690,53024372838,a building in the city of Pisa,3
1691,52462339880,"the keith haring mural in the city of Pisa, ",3
1692,52461370252,a mural on the side of a building,3
1693,52461370322,a mural on the side of a building,3
1694,52462154274,a mural with many different people,3
1695,53024279110,a mural on the side of a building,3
1696,52461887636,the statue of the general of the army of italy,3
1697,52461887486,a statue of a man in front of a building,3
1698,52461887301,a statue of a man in a suit,3
1699,52461372007,a street lamp with three lights,3
1700,52461887081,the church of santa maria in Pisa,3
1701,52461371602,a mural with people and a television,3
1702,52462422543,a large mural of people,3
1703,52462422428,a painting,3
1704,52462155074,a painting with scissors and a heart,3
1705,52462422198,the sign of tuomondo keith haring,3
1706,52462154784,a mural on a building,3
1707,52461886106,a painting with many different animals,3
1708,52462421853,a painting with a man and a woman,3
1709,52462421703,a painting with people on it,3
1710,53024060504,a building with balconies and windows,3
1711,52461369502,a woman in a floral dress and sunglasses,3
1712,52863990181,"the house of the poet and philosopher, kostas kostas",3
1713,52621394232,a restaurant with red walls and white table cloths,3
1714,52269096319,a dinner table with plates of food,3
1715,52622163929,two men in front of a graffiti wall,3
1716,52386990322,the leaning tower of pisa,3
1717,52621906426,a plate of food,3
1718,52621394297,a plate of food with dipping sauces,3
1719,52621394282,a red wall with a mirror and pictures,3
1720,52622383668,the market in Pisa,3
1721,52269096059,a woman sitting at a table with food,3
1722,52621905996,the market in Pisa,3
1723,52621905941,the map of paris,3
1724,52622164109,a map on the wall of a building,3
1725,52621393827,the map of paris,3
1726,53024060054,the art burger restaurant in tel aviv,3
1727,52622163974,two men in front of a graffiti wall,3
1728,52832564438,a church in the middle of a town,3
1729,52676798110,a building in the city,3
1730,52462444898,"the kennedy center for the arts in Pisa, ",3
1731,52461908006,a painting with many people on it,3
1732,52462177649,a painting with many different animals,3
1733,51276948014,a carousel in the city,3
1734,52461907631,a painting with people and animals,3
1735,52461907761,a painting,3
1736,52462176044,a painting with people and objects,3
1737,52462176674,the mural by keith haring,3
1739,52462443628,a mural on the side of a building,3
1740,52462444228,a painting with many people on it,3
1741,52461907156,a painting with people on it,3
1742,52462444448,a painting with people and animals,3
1743,52462363815,a mural with a man and a woman,3
1744,52462444663,a mural by keith haring,3
1745,52462443408,a man standing in front of a mural,3
1746,52461374522,a train at a train station,9
1747,52461889616,a train at a train station,9
1748,52055897488,two trains on the tracks,9
1749,52462158549,a train at a train station,9
1750,52462343880,a train at a train station,9
1751,52461889416,a train at a train station,9
1752,52461374622,a train at a train station,9
1753,52461375132,a train at a train station,9
1754,52461890036,a train at a train station,9
1755,52462158719,a train at a train station,9
1756,52462158854,a train at a train station,9
1757,52881465183,the train station in Pisa,9
1758,52462157599,a train station,9
1759,52462426123,a train at a train station,9
1760,52461888981,a train station,9
1761,52286910667,the sky over the train station,9
1762,52049256501,a train on the tracks,9
1763,52462424623,a train station,9
1764,52461888656,a train station,9
1765,52462343010,a train station,9
1766,52461373287,a train station,9
1767,52462342800,a train station,9
1768,52462342645,a train on the tracks,9
1769,52461372877,a train that is on the tracks,9
1770,52461887946,a train station,9
1771,52041738988,a train on the tracks,9
1772,52584575472,a train on the tracks,9
1773,51776850233,a document with a qr code,9
1774,51116520732,a train at a station,9
1775,52111347970,a train at a train station,9
1776,52031159911,"a train station with a red, yellow and orange striped platform",9
1777,52047215879,the city of Lucca at dusk,2
1778,52499870837,a fish on a plate,2
1779,52507028782,the sunset in Lucca,2
1780,52507511296,a view of a mountain and cars,2
1781,52508061473,a house in the countryside,2
1782,52507984930,the moon over the village of Lucca,2
1783,52507511446,the sunset in Lucca,2
1784,52507028747,the christmas tree in the city of Lucca,2
1785,52507984975,the statue of mary in the town square,2
1786,52507985010,the sunset from the window of a house,2
1787,52507511536,a narrow street in Lucca,2
1788,52507511581,the church of the saint of the dead in the village of Lucca,2
1789,52507782964,a street with a mountain in the background,2
1790,52507985100,the sunset in the countryside,2
1791,52507985110,the hotel in the evening,2
1792,52507028927,a house with mountains in the background,2
1793,52507985195,a view of a green field and trees,2
1794,52507511721,a view of a small town in the mountains,2
1795,52507783159,a chandelier hanging from a ceiling,2
1796,52507511811,a window with a curtain,2
1797,52507783324,a restaurant at night,2
1798,52974342958,the view from an airplane window,2
1799,52507512071,a car parked on the side of the road,2
1800,52507782709,the view from the street,2
1801,52508061548,a street in the evening,2
1802,52508060658,a view of the mountains and houses,2
1803,52507779889,a street with a mountain in the background,2
1804,52198289819,Lucca,2
1805,52832564973,a street lined with trees,2
1806,52499870722,a lobster pasta dish,2
1807,52500833900,a croissant and cheese on a plate,2
1808,52500833870,bread in a basket,2
1809,52500640939,a book shelf with two books on it,2
1810,52508058088,the view from the top of a hill,2
1811,52507781959,the hotel in the town of Lucca,2
1812,52508058143,a house in the countryside,2
1813,52507981625,"the city of San Giuliano Terme, ",2
1814,52508058208,a street in the countryside,2
1815,52507781864,the mountains in the background,2
1816,52507983815,a house with a mountain in the background,2
1817,52507027652,a house in the countryside,2
1818,52507781904,the town of Lucca,2
1819,52507781914,a street sign,2
1820,52507510446,a street,2
1821,52063088032,the team of people in orange shirts,1
1822,51495878304,a house in San Giuliano Terme,2
1823,52064617830,the lego world cup,1
1824,52063088077,the team of volunteers at the event,1
1825,52064147943,the team at the event,1
1826,52064360079,the team at the robotica event,1
1827,52064128471,the lego world cup,1
1828,52064617570,a lego table with many lego items,1
1829,52064128776,lego city with people on bikes,1
1830,52064360654,the event of the orange and black,1
1831,52064360484,San Giuliano Terme at the lego world convention,1
1832,52064148278,lego city with people and cars,1
1833,52063088152,the team at the end of the event,1
1834,52063088167,the team at the event,1
1835,52064128606,the team at the event,1
1836,52064148293,San Giuliano Terme with people and trees,1
1837,52227861780,a tree in the field,1
1838,52064147808,the lego world cup,1
1839,52063088002,a lego team lug event,1
1840,52063087927,the lego city exhibition,1
1841,52064128446,the lego exhibition in the city of San Giuliano Terme,1
1842,52063088537,the event,1
1843,52064128996,a lego train and a train track,1
1844,52064360554,a lego model train on display,1
1845,52064360504,San Giuliano Terme with people and animals,1
1846,52064618320,San Giuliano Terme in the ,1
1847,52064360434,a lego train track and a train,1
1848,52064360454,lego people in a train station,1
1849,52064148398,San Giuliano Terme,1
1850,52064148378,San Giuliano Terme,1
1851,52064360414,lego city with people and cars,1
1852,52064148358,lego city with people and cars,1
1853,52064128826,San Giuliano Terme in ,1
1854,52064148338,San Giuliano Terme at the lego world convention,1
1855,52063088362,lego city with people and cars,1
1856,52063088357,a San Giuliano Terme police station,1
1857,52064617945,a lego city on a table,1
1858,52064617955,a lego city with a sign that says orange team San Giuliano Terme,1
1859,52064617985,the event,1
1860,52064128671,the lego orange team lug,1
1861,52064618150,a lego building with a window,1
1862,52064618000,the event,1
1863,52063088242,a lego city set,1
1864,52064148158,San Giuliano Terme,1
1865,52064360274,San Giuliano Terme in the ,1
1866,52063088347,the lego city set,1
1867,52064360294,lego city with people and cars,1
1868,52064148263,San Giuliano Terme,1
1869,52064129011,people at an event,1
1870,52064148473,a lego city with people and buildings,1
1871,52064618440,the crowd at the event,1
1872,52064617385,people at an event,1
1873,52064128421,the lego city event,1
1874,52064617735,lego building at a convention,1
1875,52063087872,the lego exhibition,1
1876,52064359889,a man and a child in front of a star wars display,1
1877,52064128331,the lego space station,1
1878,52063087787,the event,1
1879,52064359704,the crowd at the event,1
1880,52064359669,a man posing with a mandalorian,1
1881,52064617525,the event,1
1882,52064359659,the exhibition of the star wars at the fair,1
1883,52064617520,the event,1
1884,52064128246,the event,1
1885,52064147708,the lego space shuttle,1
1886,52064360614,the crowd at the event,1
1887,52064148733,people in a tent with orange tablecloths,1
1888,52064148718,the event,1
1889,52064618660,the event,1
1890,52064360769,the event,1
1891,52064360779,people in a tent with tables and chairs,1
1892,52064148553,the event,1
1893,52064360734,the bavarian beer festival,1
1894,52063088632,the event,1
1895,52064148528,the crowd at the festival,1
1896,52064360674,the event,1
1897,52064148503,the lego train set exhibition,1
1898,52096674811,a pond with grass and trees,4
1899,52066785087,a couple walking down a path lined with trees,4
1900,52708259850,a girl in a blue dress sitting in the grass,4
1901,52482574083,a road with trees and grass,4
1902,52481536097,a moving van on a road,4
1903,52707538592,a woman standing in the woods,4
1904,52708061201,a woman in the forest,4
1905,52482293864,the moon and a puddle in the road,4
1906,51340620132,a fox in the wild,4
1907,52708472710,a woman in a white shirt and jeans,4
1908,51712678492,a fallen tree in a swamp,4
1909,51673265520,a deer in the grass,5
1910,52708258740,two cosplayers in the woods,4
1911,52708332803,two girls in school uniforms,4
1912,52708100764,two women dressed in blue and orange,4
1913,52482580313,the dark forest,4
1914,52707538962,a woman sitting on a fallen tree,4
1915,52482493570,a sunset with cranes in the background,4
1916,52482031436,a construction site at sunset,4
1917,52708315044,a woman sitting on a fallen tree,4
1918,52707324662,a girl in a blue dress,4
1919,52708260085,a girl in a blue dress,4
1920,52708259800,two girls in anime costumes,4
1921,52482492015,the moon and the sky over a park,4
1922,52482490900,the sunset over the park,4
1923,52482490060,a road with trees and grass,4
1924,52707324382,two girls in school uniform,4
1925,52708061646,a woman standing on a fallen tree,4
1926,52482487265,a deer antler on the ground,4
1927,51622649723,a small plant growing on a tree,4
1928,51623284360,a fox in the field,4
1929,51623290020,a dirt road in the woods,4
1930,51622424601,the marsh at the north end of the lake,4
1931,51621592227,a deer in the woods,4
1932,52708473995,a woman standing in a forest,4
